Bathing,Tooth Brushing,Mouth Contact following Hand Submersion
0.17357074,0.123127783,0.136544665
0.104173831,0.065888102,0.046546901
0.058619113,0.019224234,0.028324329
0.171560075,0.153658407,0.104726292
0.145702811,0.118128607,0.079403336
0.096188499,0.055570427,0.033152363
0.184091122,0.151241142,0.141726687
0.093184126,0.061383822,0.032664345
0.153508607,0.100900108,0.116571002
0.172429988,0.137839455,0.114375076
0.09409325,0.03848074,0.036950458
0.127282201,0.087279036,0.083631049
0.083729408,0.043821981,0.022722746
0.151310304,0.122110519,0.121313031
0.116877922,0.06624787,0.052786466
0.172008778,0.130713198,0.13921384
0.152996123,0.099878572,0.086770952
0.161535572,0.120468336,0.109470336
0.194760463,0.153571781,0.170415357
0.182734624,0.163106516,0.155281631
0.189951639,0.172768221,0.163553527
0.18666957,0.160371213,0.148736316
0.01795017,0.002440906,0.003658685
0.151340499,0.11851794,0.108399375
0.106901827,0.044050188,0.052545248
0.161441027,0.102795025,0.132221058
0.110100607,0.066696136,0.035595198
0.155784586,0.10699978,0.082472877
0.224183241,0.193739875,0.188475613
0.098963443,0.0551315,0.00509346
0.14955831,0.117208446,0.081524657
0.19777287,0.175542065,0.162887792
0.18971447,0.152951671,0.164032248
0.10764507,0.07151993,0.039362498
0.151346215,0.110142209,0.109200757
0.190439351,0.155707919,0.157128027
0.125305627,0.078343241,0.068021482
0.118787471,0.090628578,0.066979187
0.102201186,0.059269196,0.046761073
0.223921061,0.205775872,0.185383134
0.153527462,0.115262852,0.095330049
0.095765632,0.054428118,0.05436973
0.154059316,0.092270754,0.118119372
0.147160801,0.106641901,0.104700065
0.116905027,0.049287433,0.060905925
0.068074437,0.040076354,0.01995544
0.131408735,0.101834202,0.099870615
0.184267694,0.133796037,0.138124626
0.129119366,0.096062662,0.087279591
0.162108954,0.123475119,0.105721979
0.185578552,0.154536216,0.137362942
0.116308957,0.075791429,0.0580481
0.143101908,0.115059217,0.083540421
0.116015352,0.093207271,0.067184818
0.164636321,0.12447568,0.106569812
0.168015106,0.142237948,0.103082174
0.074939586,0.018389396,0.022073173
0.139922267,0.084394675,0.103096101
0.148060331,0.086252984,0.111751798
0.154836911,0.122782251,0.114083704
0.059118448,0.015779274,0.018936231
0.16324644,0.125276174,0.104641195
0.126700164,0.077062546,0.076638618
0.130806262,0.101566613,0.072086084
0.192174055,0.168047898,0.163725655
0.162910451,0.143656511,0.11210271
0.099678972,0.065979354,0.037613973
0.151181857,0.125980269,0.103195448
0.085279988,0.039341675,0.018901492
0.181820746,0.162724329,0.162581423
0.103483299,0.072665299,0.063140019
0.151161013,0.106849318,0.106691632
0.159657314,0.10745295,0.126376448
0.08105362,0.037830273,0.025740958
0.213580586,0.200865271,0.183770902
0.013151849,0.001377964,0.003687943
0.185041051,0.162245785,0.142253685
0.090118965,0.057894011,0.018789919
0.083750398,0.053941971,0.017061174
0.114941217,0.073211852,0.068868007
0.170945198,0.1439003,0.137696761
0.104575293,0.043380304,0.044399619
0.068560818,0.038532492,0.021410283
0.116328741,0.088777498,0.055546836
0.038835424,0.008543966,0.014343525
0.175740793,0.155498869,0.142374411
0.126142704,0.092402632,0.097717361
0.17967391,0.15649373,0.137443893
0.054428108,0.011480098,0.009568833
0.101840044,0.07131231,0.064436742
0.132881065,0.098091607,0.075021243
0.138053135,0.097649242,0.085861671
0.071151859,0.028522862,0.002990101
0.160222844,0.099756716,0.121415287
0.199565683,0.177601677,0.16774142
0.081198985,0.042374384,0.033924077
0.11540159,0.070997125,0.035988175
0.116826835,0.077227565,0.070303253
0.119555654,0.085499622,0.062713328
0.139039191,0.086887068,0.073497782
0.128897406,0.077073426,0.076203419
0.156019498,0.129045013,0.108364255
0.147948495,0.105301158,0.080396013
0.088459733,0.053188829,0.029716955
0.119036827,0.073799044,0.072059825
0.115671318,0.080679106,0.076411867
0.129478008,0.089902056,0.079155023
0.116814018,0.065152624,0.062223616
0.12679861,0.098254462,0.077088828
0.052372197,0.02304127,0.010308832
0.130763822,0.085719354,0.092020834
0.057697435,0.012195868,0.013759494
0.156191295,0.110819584,0.015490653
0.057767331,0.022510874,0.029276421
0.1990567,0.182842227,0.162972892
0.174655286,0.140036852,0.134735917
0.133389458,0.099723242,0.04369642
0.083782541,0.028685961,0.031372921
0.173945729,0.118251405,0.103994039
0.119735265,0.088447865,0.074336038
0.133803523,0.101366004,0.065415955
0.143122055,0.089733352,0.097454525
0.141962172,0.085960887,0.090415284
0.091126098,0.027738809,0.051957973
0.186947794,0.166296188,0.124416666
0.192326577,0.166431902,0.151922522
0.205049758,0.175468625,0.162441494
0.071296086,0.016515222,0.025882167
0.092960675,0.060000786,0.005005678
0.091683406,0.039857234,0.054718726
0.136225995,0.090341826,0.085333
0.144556581,0.089256788,0.100513952
0.133156272,0.082669854,0.096728509
0.177764453,0.148998926,0.141296504
0.120363126,0.080954193,0.062055346
0.065264297,0.024684421,0.0110026
0.202736268,0.185360869,0.172218602
0.140676126,0.095617532,0.085451399
0.17577328,0.153142031,0.150385756
0.203537587,0.175025633,0.180010623
0.155166824,0.122055756,0.098719757
0.112340972,0.05768676,0.064077308
0.013087642,0.004450036,0.003395418
0.153558502,0.125641266,0.113012091
0.049371503,0.00998383,0.007262482
0.184205729,0.135329306,0.131868362
0.189471066,0.154613242,0.157792638
0.102749921,0.041986588,0.056380135
0.210676372,0.188878748,0.186732435
0.15430915,0.1293475,0.064567972
0.164846253,0.137331759,0.123831144
0.107447176,0.074235278,0.047350718
0.086765481,0.044646635,0.030637737
0.119180564,0.056009691,0.060754018
0.131917035,0.070435291,0.05316759
0.193829435,0.168841688,0.154266097
0.133263709,0.085993904,0.039844414
0.163550803,0.139023426,0.120800035
0.141909248,0.087335153,0.096213407
0.116010326,0.074128867,0.042007151
0.177014546,0.122407132,0.149703292
0.116050356,0.068769117,0.074404476
0.188305923,0.162647934,0.149368447
0.075653618,0.040602675,0.020603297
0.149272063,0.103217231,0.108804805
0.100343078,0.065363002,0.044038131
0.061283959,0.016564524,0.025705594
0.06835555,0.039656894,0.021631954
0.200797299,0.165224728,0.177023041
0.187594035,0.15045012,0.163145349
0.173834607,0.135734092,0.122915255
0.191293076,0.16314392,0.134926325
0.144466682,0.081526752,0.07300679
0.183908362,0.142783184,0.16159889
0.152615478,0.127632365,0.101060345
0.107557315,0.078283024,0.029221822
0.15491405,0.126113175,0.106833185
0.178896322,0.128268938,0.14118712
0.182412637,0.158218144,0.149922269
0.133434572,0.097168895,0.088242943
0.070100543,0.023310346,0.015047675
0.169377938,0.12291361,0.054743965
0.163436691,0.137676317,0.119543288
0.06442105,0.0379287,0.021468909
0.11196225,0.081849699,0.069019525
0.169618841,0.147718286,0.132547805
0.183888423,0.156059219,0.137082531
0.115829029,0.055616017,0.063101537
0.114115659,0.074657704,0.05456956
0.151541496,0.117719079,0.09891273
0.19057801,0.159437126,0.152591774
0.102237694,0.063929146,0.037859889
0.124726381,0.069448061,0.061119476
0.094060904,0.036090717,0.031039043
0.107369287,0.066748342,0.063147586
0.147905117,0.107394613,0.084713402
0.151326968,0.095985423,0.108080573
0.190803996,0.174796167,0.16496899
0.116643259,0.059259245,0.070373223
0.122786885,0.097268581,0.077769961
0.124941601,0.096966626,0.080281082
0.038534079,0.014445318,0.007353398
0.124820977,0.053533811,0.074008161
0.090533811,0.029033884,0.030267435
0.102429608,0.038806196,0.036945342
0.20054287,0.172984848,0.169007513
0.100975709,0.061299077,0.039879754
0.130805476,0.089507627,0.068553546
0.085314662,0.054690193,0.04746989
0.110201434,0.084526097,0.06038089
0.100798811,0.038875146,0.066198034
0.056970329,0.031606473,0.025104528
0.08681205,0.050787256,0.029234671
0.193460473,0.169184839,0.128021869
0.143323986,0.111748893,0.088297293
0.119094989,0.086905174,0.074482801
0.099272614,0.037385761,0.04161232
0.132662334,0.105714766,0.088912654
0.209697437,0.172885,0.174932938
0.066620189,0.0361181,0.02601862
0.075903541,0.031051214,0.021978683
0.142470313,0.112262793,0.076204641
0.17989892,0.15010422,0.142819026
0.12937378,0.099664241,0.063971245
0.105521247,0.052369532,0.022892431
0.177379267,0.157563398,0.141090143
0.143425973,0.090311651,0.082010873
0.078082458,0.044730252,0.031558041
0.136157556,0.105613515,0.053800938
0.185732843,0.164578619,0.130284443
0.207889141,0.186203109,0.178045374
0.140339759,0.111422286,0.095864636
0.135179135,0.09598813,0.085044028
0.175478956,0.128720631,0.133375544
0.03721472,0.013824228,0.004676701
0.083034848,0.052584631,0.04025489
0.156594288,0.137830695,0.112068826
0.099022736,0.045739304,0.030674489
0.145880935,0.113842831,0.10048762
0.171725609,0.131044694,0.126366586
0.056437964,0.023812765,0.005142328
0.065437124,0.034427531,0.016495809
0.103288503,0.049533762,0.042947275
0.034965222,0.004208852,0.011505072
0.14439772,0.095829999,0.06704998
0.092497252,0.040759425,0.033444523
0.172796997,0.15277935,0.141907313
0.106373846,0.068772469,0.038051844
0.118895045,0.082102538,0.037510214
0.14032411,0.070756699,0.083037963
0.121084122,0.075494712,0.089877088
0.144001816,0.095168117,0.101507622
0.163082862,0.115812051,0.098875252
0.164570965,0.138248258,0.115693976
0.116382168,0.077569455,0.054920855
0.093454094,0.05700845,0.040826551
0.139193666,0.103834588,0.075335427
0.099232386,0.054290165,0.052623383
0.197799813,0.179430565,0.170738736
0.08983397,0.046900306,0.032836655
0.121495903,0.087632292,0.064723208
0.130900478,0.079793931,0.069304549
0.13771151,0.105655062,0.082412476
0.164063526,0.121571892,0.11894033
0.139732354,0.095435501,0.090176774
0.127858642,0.084138036,0.058269808
0.13858943,0.074555994,0.08089713
0.107525294,0.06085683,0.074990564
0.187378679,0.16366331,0.157132063
0.157007186,0.093391276,0.04340526
0.073451514,0.037490518,0.022168383
0.166984521,0.119603176,0.118239481
0.175544258,0.12631101,0.148108756
0.155076483,0.100482379,0.110226326
0.087210974,0.054357234,0.043219276
0.042507581,0.016777338,0.00545246
0.120276183,0.067827215,0.072326749
0.15280899,0.106936024,0.061758264
0.157174231,0.120214342,0.130488146
0.134918437,0.108277017,0.093731236
0.158986396,0.134359353,0.10797087
0.203622271,0.167214951,0.151348108
0.15818553,0.127356975,0.113513054
0.152247781,0.119376319,0.106586893
0.145015784,0.095202726,0.08725734
0.04093915,0.017538685,0.009176358
0.082538507,0.039789325,0.032950398
0.141567903,0.115491931,0.023101706
0.101040567,0.071660415,0.019141284
0.173836079,0.138520543,0.111469189
0.176214492,0.129336269,0.133715109
0.132349119,0.096403917,0.077752775
0.123824885,0.078370321,0.056181012
0.069112028,0.027755096,0.025188166
0.116141761,0.063957596,0.070384027
0.140334339,0.083932203,0.072643784
0.148218535,0.122935457,0.116610764
0.079186669,0.056227297,0.027275369
0.106523417,0.072969105,0.057637051
0.143693409,0.102010086,0.094759656
0.159558772,0.10994648,0.113018038
0.138146208,0.105547566,0.093704308
0.139022265,0.099304107,0.070562143
0.19281064,0.167210028,0.170874511
0.135787829,0.081998404,0.080265174
0.146415188,0.084059866,0.086731852
0.098793436,0.053455311,0.035895618
0.048958255,0.010656243,0.004134687
0.111384866,0.067941852,0.071011573
0.182183697,0.158315238,0.158659121
0.142855028,0.105763996,0.105000487
0.14335977,0.090506506,0.078908289
0.173044226,0.151436714,0.127764509
0.182568464,0.147645835,0.144532486
0.168477093,0.140730025,0.118486094
0.10100444,0.050963254,0.023014888
0.009461987,0.003366402,0.001528043
0.077250041,0.038387987,0.035137273
0.134382869,0.095406871,0.089479442
0.150970292,0.10361905,0.09804248
0.193325036,0.162877155,0.162090179
0.18216991,0.149477312,0.143786826
0.073616377,0.023689863,0.035601167
0.09084582,0.054020782,0.032950686
0.07925051,0.041766042,0.014876382
0.160347823,0.111275345,0.112819222
0.19047015,0.173708582,0.160056316
0.122223122,0.060324957,0.048221553
0.188262645,0.168663118,0.163568906
0.063154972,0.016861393,0.019380696
0.091278145,0.056713474,0.030394532
0.207322532,0.189151492,0.172546554
0.14999715,0.096021928,0.103030153
0.148118154,0.12030793,0.109840333
0.06689028,0.041367257,0.013045749
0.179049103,0.157757633,0.123960694
0.131631183,0.061566227,0.085625347
0.090789555,0.053605249,0.044133627
0.103390148,0.037480191,0.042032722
0.037442271,0.011900307,0.010343934
0.138684854,0.111756104,0.033646591
0.145994937,0.122042417,0.116822953
0.154400536,0.12677574,0.092697205
0.152575806,0.104005374,0.110326871
0.197052294,0.165630219,0.167502354
0.053589514,0.009753331,0.018095424
0.070383734,0.037085271,0.031502371
0.143402512,0.089809053,0.085094721
0.075515822,0.045954945,0.014017238
0.104690179,0.06219259,0.007783061
0.214941563,0.199802325,0.187084293
0.16776878,0.137177412,0.127650299
0.082058334,0.047163131,0.03317786
0.116791959,0.085019182,0.064937072
0.163833769,0.137428119,0.122677871
0.184229933,0.148948642,0.145911953
0.161707539,0.123596812,0.080713964
0.179293883,0.143249564,0.142805554
0.146258871,0.122580896,0.106168255
0.195192367,0.152495811,0.159471549
0.034892905,0.005493723,0.006568602
0.145257711,0.10711524,0.104172259
0.17818297,0.153070648,0.14116866
0.138555452,0.089390309,0.087943429
0.044466907,0.008606746,0.008398433
0.170459375,0.148249946,0.133787421
0.125176786,0.070578282,0.070926986
0.145381208,0.080042776,0.075271342
0.196168793,0.171798428,0.169047891
0.188995833,0.161387089,0.167895089
0.144704875,0.110149781,0.092655437
0.138076156,0.104713178,0.095055956
0.203331126,0.167278573,0.171458565
0.10693823,0.067712218,0.058175625
0.233285583,0.210691637,0.211152781
0.052248379,0.0277038,0.010808845
0.197872098,0.179767537,0.166228261
0.184170452,0.163728515,0.156602704
0.220011675,0.20550277,0.193223352
0.112597247,0.081096875,0.050742299
0.164328804,0.133538826,0.100186193
0.05266459,0.011324788,0.010720642
0.048280829,0.010750243,0.015126065
0.152069593,0.124193684,0.092183281
0.012698211,0.002747845,0.002038105
0.214953906,0.198868585,0.180158552
0.127379913,0.067424915,0.059486606
0.043346467,0.016810324,0.004804788
0.157002085,0.106342035,0.089142581
0.118159216,0.064251942,0.064461704
0.067743691,0.018248904,0.020667182
0.207002447,0.177504316,0.180537953
0.185033779,0.13371632,0.111825702
0.167580785,0.1138826,0.116563421
0.141989343,0.114940758,0.098700162
0.125937685,0.070110714,0.054988023
0.140197702,0.098710013,0.085006478
0.138422663,0.099635246,0.092622313
0.094395988,0.048926688,0.052227331
0.189669535,0.167560456,0.161689855
0.227700562,0.208291461,0.19880882
0.177408769,0.150034546,0.136730595
0.110931607,0.081184503,0.043667185
0.156819325,0.122635484,0.109320416
0.167577877,0.127579429,0.108792608
0.18390232,0.158760413,0.141248468
0.112330741,0.065849058,0.056399083
0.207426073,0.18875575,0.156744146
0.083776472,0.046010107,0.040326114
0.147171329,0.111386623,0.048350221
0.20879378,0.184253129,0.184117365
0.159201895,0.1003665,0.113315329
0.075967437,0.022915332,0.015371779
0.170107634,0.145040765,0.137513314
0.134276086,0.083610539,0.080051617
0.185115113,0.148981501,0.141615856
0.117287835,0.085990216,0.042787785
0.033644243,0.014429513,0.007271235
0.144096543,0.090917969,0.109216969
0.123577843,0.093085289,0.065437877
0.155714196,0.135397125,0.112734878
0.171620317,0.143975194,0.127863841
0.172915113,0.15052336,0.104179881
0.124946297,0.095959522,0.068535934
0.190776686,0.152339961,0.145688842
0.111051324,0.075650658,0.043311961
0.180302603,0.131177709,0.160935958
0.132883552,0.06443486,0.09786325
0.042380741,0.014137983,0.015041718
0.108369476,0.0543377,0.032787853
0.180551261,0.147454463,0.149522028
0.064099617,0.020628579,0.021628204
0.184516601,0.163509403,0.144879455
0.149068626,0.116109291,0.083324659
0.158495441,0.114317269,0.097292619
0.175350001,0.154052334,0.123580104
0.159349182,0.134984789,0.081936691
0.044244805,0.015200402,0.009146193
0.156419793,0.137820855,0.111194381
0.124349672,0.090862011,0.060372159
0.131377643,0.08234787,0.092709949
0.106778037,0.038970819,0.051333166
0.111780224,0.072438095,0.02953463
0.095694753,0.036446684,0.025673527
0.092478457,0.058597552,0.02485868
0.137552564,0.074545985,0.08506631
0.117632665,0.075039704,0.035064243
0.114430187,0.069946342,0.046631243
0.141774519,0.113258893,0.105375072
0.052286579,0.025024876,0.024373552
0.117337325,0.066673441,0.05734012
0.121004059,0.078099751,0.061753371
0.1860378,0.1664195,0.143244421
0.089448615,0.037544858,0.032955745
0.078798859,0.049781226,0.02199381
0.115586662,0.060511801,0.067402983
0.15215123,0.125786127,0.084198079
0.149712311,0.123648451,0.092606202
0.101480926,0.065759878,0.045702266
0.116330815,0.082816707,0.061213275
0.185300269,0.166115089,0.143108085
0.133847041,0.100179547,0.073012013
0.081486147,0.027254231,0.030681844
0.114608741,0.059155188,0.056534118
0.131001356,0.073445149,0.070956371
0.21344242,0.18833483,0.187778749
0.202406537,0.17020084,0.175058904
0.10662956,0.039606462,0.054050418
0.13805743,0.111603434,0.092056112
0.130056645,0.097737671,0.089562602
0.137162099,0.073313304,0.078434091
0.142206507,0.074056053,0.085043697
0.131120005,0.09332958,0.099590765
0.159406598,0.120940481,0.111001519
0.167881298,0.146683692,0.130429752
0.192278133,0.152306498,0.145487733
0.119671263,0.052284706,0.069856565
0.164318427,0.132854916,0.122326018
0.116116489,0.08270662,0.054025299
0.045251959,0.014464161,0.008582146
0.150760613,0.097727679,0.111682549
0.158494258,0.107602132,0.112076701
0.170368993,0.129627336,0.110767584
0.191603986,0.171452791,0.157949177
0.137938671,0.079024435,0.092376357
0.15588138,0.125453146,0.098241584
0.132970933,0.101844825,0.090426332
0.053887816,0.011201896,0.013186739
0.158886308,0.118009993,0.09939106
0.134413864,0.086879541,0.063014948
0.08317743,0.05044421,0.040121008
0.192350279,0.172927715,0.118933416
0.217196365,0.19971949,0.183088322
0.007896384,0.002103658,0.002033473
0.119169738,0.08143721,0.06837855
0.179168133,0.156473557,0.149360255
0.143260776,0.084528682,0.087867358
0.122501502,0.071003989,0.048592735
0.219454591,0.201477563,0.189272645
0.124727179,0.089501927,0.089677483
0.185347277,0.156811821,0.146099044
0.173269233,0.144381629,0.148533428
0.138006332,0.099992469,0.092393666
0.173825946,0.134994912,0.112530539
0.141446114,0.108481461,0.091991497
0.110314926,0.079574497,0.044218374
0.14940983,0.118576747,0.099341783
0.17615913,0.147312445,0.13919495
0.068997467,0.014538984,0.00437117
0.165756448,0.125539274,0.09438907
0.139208786,0.105864279,0.079963932
0.100989918,0.067645748,0.037964259
0.120588769,0.079199742,0.076583935
0.166801862,0.121064295,0.080771284
0.045639384,0.018149865,0.009318129
0.169184291,0.127315558,0.116968365
0.129109036,0.098137996,0.077961675
0.163564059,0.126152947,0.060450745
0.033898738,0.008581244,0.003836046
0.100251202,0.057302325,0.054939979
0.201045498,0.160760078,0.16987253
0.135001902,0.10028463,0.088143918
0.22178776,0.191251285,0.177036614
0.066215315,0.029850375,0.01759358
0.146655226,0.0906771,0.083754469
0.18454668,0.136634381,0.150368688
0.127872194,0.102983334,0.058720443
0.201835161,0.18440855,0.168699917
0.131853233,0.075245892,0.086492979
0.156593387,0.134676645,0.113362397
0.158044257,0.11236996,0.119200086
0.113800296,0.078912584,0.0211072
0.189457483,0.151044462,0.142915624
0.124509238,0.066533846,0.07580771
0.077637048,0.031061276,0.035644215
0.107831745,0.068640087,0.040357178
0.151761435,0.126474367,0.095918622
0.103964903,0.069002905,0.023140046
0.160239377,0.13472191,0.116486253
0.154391125,0.122310035,0.082703448
0.101157477,0.063538124,0.049775174
0.156496598,0.119104565,0.096539202
0.142752539,0.102364442,0.076864882
0.179745871,0.146649476,0.128511749
0.11301836,0.060828182,0.066395829
0.099936264,0.068354129,0.045067582
0.127064436,0.080190088,0.085573886
0.062491052,0.032781695,0.00491939
0.090793008,0.059424066,0.052048386
0.136004134,0.081647457,0.073649586
0.058377171,0.019178669,0.017347149
0.064904836,0.034176881,0.020445908
0.126038872,0.063724627,0.07830556
0.160773002,0.126424652,0.101998124
0.121783015,0.086088497,0.052398459
0.13684735,0.089052426,0.085800329
0.121929655,0.095166855,0.084492337
0.10263222,0.063231329,0.021367316
0.14124563,0.106651983,0.081428724
0.146007167,0.113463751,0.099861656
0.158247151,0.129001533,0.10298507
0.079321246,0.033610083,0.02653468
0.106768573,0.056399241,0.061223155
0.040162277,0.009052135,0.002750584
0.052784359,0.027187314,0.021919546
0.21300382,0.196821012,0.160304981
0.058979059,0.016932398,0.015466871
0.173875443,0.1271093,0.10682409
0.098714935,0.06122813,0.03247155
0.045704287,0.006700803,0.007567204
0.087006871,0.050300863,0.039579712
0.115172849,0.048423534,0.055052018
0.144588024,0.113746085,0.085725643
0.079697377,0.050781365,0.035742825
0.182652495,0.16410308,0.159015188
0.187769882,0.141997041,0.176393396
0.137832888,0.076407351,0.078058692
0.130675943,0.100996108,0.086537585
0.159573865,0.097412503,0.093685772
0.20605792,0.179969083,0.165756613
0.14293453,0.115997114,0.101541005
0.080787031,0.041091596,0.017834924
0.080933448,0.036362203,0.046225853
0.18185888,0.158220834,0.114170061
0.178636868,0.15801766,0.118301494
0.151272145,0.111163444,0.107124657
0.127850626,0.100149166,0.072321272
0.187820479,0.146395223,0.151200405
0.109994754,0.062801852,0.045238707
0.099595889,0.060613019,0.038613545
0.1909725,0.171987407,0.150944438
0.170625445,0.129129224,0.131967369
0.144541584,0.10059979,0.097989533
0.119460892,0.072761222,0.081041575
0.085611488,0.046886146,0.036461056
0.157610424,0.124978417,0.104359053
0.167178711,0.144941812,0.107773275
0.044401938,0.018046022,0.006753288
0.122246908,0.060008018,0.06303995
0.162723397,0.130892779,0.107496624
0.131057192,0.09104826,0.081476774
0.109693116,0.075970535,0.050428664
0.115117113,0.054152085,0.054959259
0.122863349,0.068139365,0.059845722
0.080894913,0.026091723,0.032490185
0.158718641,0.135807871,0.097262419
0.144294728,0.089888439,0.108810009
0.110562655,0.046442807,0.059080702
0.112771148,0.042259193,0.066509584
0.118762885,0.057200178,0.062575256
0.12459671,0.095352485,0.083209666
0.175103882,0.139823411,0.114470087
0.155225979,0.111366304,0.114231566
0.13076198,0.091826476,0.062262139
0.120575107,0.091770448,0.09719215
0.121433113,0.084814119,0.085101212
0.068255578,0.029486143,0.014173146
0.218677516,0.199835174,0.196969199
0.152389544,0.11874028,0.116974398
0.18513807,0.145499807,0.156416362
0.126593339,0.084003662,0.076319295
0.058970264,0.031632875,0.018281752
0.132225125,0.065001188,0.012421504
0.117422362,0.088620952,0.051057202
0.111088459,0.067621842,0.034923102
0.138921281,0.088335603,0.086710119
0.12495185,0.065065754,0.069731747
0.16154928,0.13745218,0.128496311
0.173879568,0.146608897,0.121670097
0.061367538,0.029356751,0.016172432
0.152000587,0.119714791,0.102995395
0.173582974,0.153090978,0.137941061
0.075603591,0.034030283,0.017386106
0.103117395,0.050325927,0.05071588
0.16054268,0.12532275,0.130927037
0.072993791,0.03479366,0.024436204
0.120374373,0.086105564,0.090210619
0.104758885,0.069818943,0.046853254
0.18882613,0.170175436,0.146172698
0.169205447,0.141699479,0.12487387
0.156069553,0.112222849,0.105294385
0.118075829,0.052776271,0.060259763
0.211450185,0.196475788,0.194367266
0.197553555,0.170830924,0.173769246
0.176570496,0.149471224,0.150247116
0.117244875,0.070938815,0.063496669
0.119473337,0.091329581,0.078282976
0.089510501,0.044652341,0.034321187
0.183014795,0.13562271,0.142951463
0.108706884,0.07631613,0.063957315
0.122354865,0.055378011,0.070404726
0.095386779,0.036583082,0.037354116
0.098280849,0.058006758,0.023810531
0.132363425,0.097532922,0.078942371
0.085819317,0.039766545,0.03878397
0.179378184,0.13885077,0.144160619
0.103676269,0.069727917,0.046898269
0.194714886,0.168883849,0.167328377
0.143931656,0.115430444,0.093352701
0.091112944,0.048537761,0.033482307
0.089503118,0.028901048,0.053561613
0.056614886,0.017847909,0.018099347
0.158582905,0.131549214,0.121840656
0.119164527,0.08184779,0.036054014
0.183771256,0.166207914,0.153460427
0.139564676,0.105161816,0.071437523
0.151837258,0.125798774,0.113903359
0.057408735,0.018939722,0.011222505
0.101363532,0.070504804,0.035545396
0.16968026,0.144242863,0.147234814
0.077490282,0.045527531,0.035796876
0.096886055,0.033531898,0.047743093
0.141468212,0.108917955,0.024912842
0.145298808,0.111523395,0.100310885
0.08533568,0.035652024,0.00948522
0.196038425,0.167896397,0.165465101
0.088247169,0.050207947,0.027903748
0.188107401,0.163445347,0.132428716
0.143791104,0.104893772,0.082072789
0.158134439,0.121447269,0.121137164
0.198510437,0.170407534,0.161570023
0.074092935,0.030521746,0.029556253
0.180827791,0.156987524,0.153563995
0.122706928,0.080263332,0.035368319
0.108258845,0.056215525,0.051030851
0.176288755,0.154793833,0.131649025
0.174253915,0.141132931,0.126188172
0.108116026,0.068829137,0.054685771
0.120688738,0.079109664,0.083905305
0.067892636,0.040842533,0.017624834
0.131811984,0.104577448,0.090611835
0.000655839,0.000237714,0.000105993
0.120285027,0.089099665,0.050703459
0.183755157,0.150797021,0.145188056
0.125409936,0.065323029,0.061879435
0.168818279,0.12054859,0.131310739
0.12498223,0.087095629,0.08929595
0.120385953,0.08440589,0.033793991
0.15816161,0.096975294,0.089787902
0.142150434,0.109384039,0.096931531
0.109444753,0.062809772,0.043861638
0.119525295,0.081374709,0.054410878
0.197697999,0.179299036,0.172250438
0.204921793,0.171100979,0.157124433
0.136919703,0.071692747,0.101878515
0.07324607,0.048188456,0.036389103
0.180471341,0.141912414,0.144812141
0.101760197,0.069200766,0.052263197
0.186478946,0.143775793,0.130339482
0.196765938,0.162874313,0.163778807
0.1577837,0.128753606,0.081012185
0.162393831,0.137536842,0.067896695
0.179526095,0.159003907,0.150415203
0.111313291,0.074166371,0.068322488
0.113045184,0.059881518,0.06661619
0.108926147,0.084854306,0.055939473
0.158347281,0.10912757,0.07002088
0.146284643,0.087003046,0.06866132
0.155761747,0.133123314,0.08712857
0.183866369,0.140902125,0.142877243
0.141444331,0.100029598,0.093706426
0.146349983,0.122316615,0.107927986
0.130185068,0.075537954,0.086973168
0.120471473,0.071504544,0.062384046
0.114074278,0.055811756,0.034242089
0.156316169,0.1233889,0.093881315
0.022605479,0.007001142,0.005061079
0.128874502,0.100870921,0.084660543
0.090907841,0.038304464,0.02664339
0.179319073,0.158002397,0.142207442
0.069466611,0.022161506,0.016314971
0.059647727,0.03496331,0.025485792
0.186381035,0.154759005,0.166550294
0.128989287,0.100791637,0.09144981
0.139200303,0.093451923,0.105037358
0.196130953,0.169914792,0.164455688
0.167850807,0.144928722,0.111122612
0.09155974,0.05371937,0.043900939
0.034404181,0.015823543,0.001154776
0.132506924,0.081476212,0.080971165
0.145054003,0.118104146,0.076179115
0.110806568,0.067787075,0.050961625
0.179060457,0.138607761,0.129241944
0.139463246,0.113013117,0.078764779
0.179230859,0.155724921,0.133757351
0.153001417,0.11504596,0.091538944
0.140766853,0.106283623,0.106458226
0.124830948,0.083298906,0.06276964
0.191745144,0.169852285,0.152038455
0.116132612,0.044796947,0.050258063
0.127211053,0.093096619,0.057381436
0.167663772,0.145257988,0.116668207
0.125582861,0.085055491,0.00185085
0.13435601,0.090478368,0.095121108
0.173389405,0.150922049,0.135698985
0.129237471,0.08920291,0.080261851
0.177860984,0.137248648,0.139563408
0.147909543,0.087973017,0.087145276
0.097675573,0.038356042,0.033482028
0.077534741,0.042536542,0.026130499
0.149025019,0.106550765,0.10833759
0.129460266,0.099759357,0.085102429
0.091927363,0.061659562,0.029635381
0.134281394,0.095954204,0.097001119
0.144044598,0.088722465,0.10040487
0.176878283,0.142482406,0.139319494
0.133537217,0.095224294,0.092676616
0.21609735,0.180411422,0.176721435
0.100463366,0.035953938,0.054264575
0.054840857,0.015227703,0.01043777
0.123562986,0.054037596,0.066789532
0.156084627,0.099078163,0.094934968
0.160000029,0.11363437,0.101370652
0.2013685,0.164044736,0.168224642
0.1634363,0.129455622,0.127324309
0.181288725,0.146901231,0.1326042
